id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EG13-057,2026-09-04,11,GLOBAL,support_community,Google Tag Manager Help Community - GA4 gtag.js returning 503 for one specific Measurement ID,https://support.google.com/tagmanager/thread/463977521,"Since around Aug 26, 2026, the gtag.js request for our GA4 property's Measurement ID has been return[ing 503]",en,Chyba na straně Googlu jen pro jedno Measurement ID - bez monitoringu nezjistitelné.,RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-058,2026-09-04,11,GLOBAL,support_community,"Google Ads Help Community - Aug impressions/clicks dropped 44-63% vs July, no changes made",https://support.google.com/google-ads/thread/464704329,"Our Brand Awareness campaign received 616 impressions and 37 clicks in August 2026, down from 1,097",en,Propad výkonu kampaně o 44-63 % po policy update Googlu bez zásahu inzerenta; kvantifikováno v impresích a proklicích.,RQ2;RQ3,H2,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku)"
EG13-059,2026-09-04,11,GLOBAL,support_community,Google Analytics Help Community - hromadny incident 1.-3.9.2026 (13 vlaken),https://support.google.com/analytics/threads?hl=en&max_results=100,GA4 is displaying no data for our website for Sept. 1. Not the usual 24 hour lag - no data at all.,en,"V seznamu vláken GA4 komunity je k 4.9.2026 nejméně 13 nezávislých vláken z 1.-3.9.2026 o tomtéž: standardní reporty ukazují nulu, realtime funguje (464324440, 464373163, 464377878, 464422572, 464438369, 464407026, 464470920, 464522106, 464610251, 464693610, 464681494, 464066176, 464590913). Doklad, že tiché výpadky přicházejí i z platformy samotné a zasáhnou mnoho firem najednou.",RQ2;RQ3;RQ4,H2;H5,"Telo vlakna je na support.google.com renderovane az JS a pres curl/WebFetch nedostupne; citace je nazev vlakna + uryvek prvniho prispevku ze seznamu vlaken (aria-label, useknuty na ~90 znaku); seznam ID vlaken overen v listingu"
EG13-060,2026-09-04,11,EU,forum,Shopify Community - Why is my Shopify analytics not working correctly?,https://community.shopify.com/t/why-is-my-shopify-analytics-not-working-correctly/266297,there is still no resolution nearly 3 weeks later ... we're coming into the busiest time of the year now and can't trust any of the data,en,"Nejdelší doložený incident ve vzorku: platformní chyba od 31.10.2023, po 3 týdnech neopravena, v únoru 2024 stále hlášena. Zástupce platformy nejdřív oznámí opravu, merchanti ji nevidí. Vyústí ve ztrátu důvěry v data.",RQ2;RQ3;RQ4,H2;H5,"Discourse JSON; 20 prispevku, 4 mesice trvani"
EG13-061,2026-09-04,11,GLOBAL,forum,Shopify Community - Facebook Pixel Error: Same Event ID Received For Many Event Instances,https://community.shopify.com/t/facebook-pixel-error-same-event-id-received-for-many-event-instances/151651,"FB pixel is totally hosed thinking performance is great, when it sucks",en,Chybná deduplikace (7 eventů se stejným ID na jeden klik) nafukuje výkon v Meta; problém trvá od února 2021.,RQ2;RQ3,H2,"Doklad, ze nafouknuta cisla jsou stejny pain jako chybejici"
EG13-062,2026-09-04,11,EU,forum,Shopify Community - Will Shopify's native Privacy & Compliance App support Google Consent Mode V2?,https://community.shopify.com/t/will-shopifys-native-privacy-compliance-app-support-google-consent-mode-v2/290159,Shopify does not yet support Google Consent Mode v2 for Google Tag Manager and Google Analytics integrations. We are unable to state if and when Shopify will include support,en,"Platforma potvrzuje, že consent mode v2 nepodporuje, měsíc před deadlinem Googlu. Doklad pro diferenciátor 'hlídáme deadliny platforem za klienta'.",RQ4;RQ5,H2;H5,Citace odpovedi Shopify Support prevzata merchantem do vlakna
EG13-063,2026-09-04,11,GLOBAL,forum,Magento Stack Exchange - Google Analytics stopped working after Magento update,https://magento.stackexchange.com/questions/79298/google-analytics-stopped-working-after-magento-update,I recently updated from Magento 1.6.2 to 1.9.2.1 and I noticed that Google Analytics stopped tracking the website since I updated.,en,Upgrade platformy shodil měření; 1 101 zhlédnutí otázky.,RQ3,H2,"StackExchange API, site=magento"
EG13-064,2026-09-04,11,GLOBAL,forum,Magento Stack Exchange - Google analytics not recording conversion data in Magento 2.3.2,https://magento.stackexchange.com/questions/295055/google-analytics-not-recording-conversion-data-in-magento-2-3-2,We have recently updated to Magento 2.3.2 and google analytics module stopped working. I can see the empty array OrdersTrackingCode,en,Po upgradu Magenta generuje modul prázdné pole objednávek - konverze se neodesílají.,RQ3,H2,"StackExchange API, site=magento"
EG13-065,2026-09-04,11,GLOBAL,forum,Magento Stack Exchange - Magento 1.9 Google Analytics template not loading,https://magento.stackexchange.com/questions/80744/magento-1-9-google-analytics-template-not-loading,Why isn't my ga.phtml file loading on the live site (but does load on my dev site)?,en,"Měření funguje na dev, na produkci ne - argument pro QA na produkci po každém releasu (A1).",RQ3;RQ4,H2,"StackExchange API, site=magento; 1671 zhlednuti"
EG13-066,2026-09-04,11,GLOBAL,forum,Magento Stack Exchange - Meta Pixel AddToCart and Purchase Events Not Firing in Facebook for Magento 2 Extension,https://magento.stackexchange.com/questions/377681/meta-pixel-addtocart-and-purchase-events-not-firing-in-facebook-for-magento-2-ex,"After an order is successfully placed, no Purchase event is sent to Meta.",en,Oficiální rozšíření Meta pro Magento 2 (archivované) neodesílá purchase; Magento 2.4.7-p7.,RQ3,H2,"StackExchange API, site=magento"
